# started: save_path=sota/ verify_num_samples=10000
[VERIFY] 2026-01-17 19:08:49 | Epoch 0113 | valid 566/10000 (5.66%) | invalid 2923/10000 (29.23%) | nan 6511/10000 (65.11%) | viol_counts hip=6906 thigh=93 calf=5294 | viol(rad) mean=0.249163 max=1.286050
[VERIFY] 2026-01-17 19:09:55 | Epoch 0114 | valid 536/10000 (5.36%) | invalid 2969/10000 (29.69%) | nan 6495/10000 (64.95%) | viol_counts hip=6871 thigh=112 calf=5393 | viol(rad) mean=0.252077 max=1.290260
[VERIFY] 2026-01-17 19:11:02 | Epoch 0115 | valid 565/10000 (5.65%) | invalid 3087/10000 (30.87%) | nan 6348/10000 (63.48%) | viol_counts hip=7008 thigh=110 calf=5337 | viol(rad) mean=0.250091 max=1.228542
[VERIFY] 2026-01-17 19:12:08 | Epoch 0116 | valid 498/10000 (4.98%) | invalid 2963/10000 (29.63%) | nan 6539/10000 (65.39%) | viol_counts hip=6998 thigh=113 calf=5345 | viol(rad) mean=0.251266 max=1.330049
[VERIFY] 2026-01-17 19:13:15 | Epoch 0117 | valid 595/10000 (5.95%) | invalid 2959/10000 (29.59%) | nan 6446/10000 (64.46%) | viol_counts hip=6900 thigh=116 calf=5265 | viol(rad) mean=0.251220 max=1.161415
[VERIFY] 2026-01-17 19:14:21 | Epoch 0118 | valid 598/10000 (5.98%) | invalid 2881/10000 (28.81%) | nan 6521/10000 (65.21%) | viol_counts hip=6874 thigh=108 calf=5246 | viol(rad) mean=0.251419 max=1.298654
[VERIFY] 2026-01-17 19:15:27 | Epoch 0119 | valid 568/10000 (5.68%) | invalid 3046/10000 (30.46%) | nan 6386/10000 (63.86%) | viol_counts hip=6952 thigh=115 calf=5363 | viol(rad) mean=0.253908 max=1.227283
[VERIFY] 2026-01-17 19:16:33 | Epoch 0120 | valid 560/10000 (5.60%) | invalid 2971/10000 (29.71%) | nan 6469/10000 (64.69%) | viol_counts hip=7041 thigh=118 calf=5313 | viol(rad) mean=0.251319 max=1.259702
[VERIFY] 2026-01-17 19:17:40 | Epoch 0121 | valid 506/10000 (5.06%) | invalid 2918/10000 (29.18%) | nan 6576/10000 (65.76%) | viol_counts hip=6882 thigh=104 calf=5229 | viol(rad) mean=0.249589 max=1.228190
[VERIFY] 2026-01-17 19:18:47 | Epoch 0122 | valid 587/10000 (5.87%) | invalid 2965/10000 (29.65%) | nan 6448/10000 (64.48%) | viol_counts hip=6905 thigh=112 calf=5305 | viol(rad) mean=0.251136 max=1.172468
[VERIFY] 2026-01-17 19:19:53 | Epoch 0123 | valid 565/10000 (5.65%) | invalid 2898/10000 (28.98%) | nan 6537/10000 (65.37%) | viol_counts hip=6814 thigh=100 calf=5323 | viol(rad) mean=0.252091 max=1.287106
[VERIFY] 2026-01-17 19:21:00 | Epoch 0124 | valid 550/10000 (5.50%) | invalid 2990/10000 (29.90%) | nan 6460/10000 (64.60%) | viol_counts hip=7016 thigh=120 calf=5356 | viol(rad) mean=0.252896 max=1.269149
[VERIFY] 2026-01-17 19:22:06 | Epoch 0125 | valid 591/10000 (5.91%) | invalid 2950/10000 (29.50%) | nan 6459/10000 (64.59%) | viol_counts hip=6931 thigh=112 calf=5315 | viol(rad) mean=0.250812 max=1.208317
[VERIFY] 2026-01-17 19:23:13 | Epoch 0126 | valid 586/10000 (5.86%) | invalid 2980/10000 (29.80%) | nan 6434/10000 (64.34%) | viol_counts hip=7007 thigh=102 calf=5243 | viol(rad) mean=0.248363 max=1.129861
[VERIFY] 2026-01-17 19:24:19 | Epoch 0127 | valid 586/10000 (5.86%) | invalid 2950/10000 (29.50%) | nan 6464/10000 (64.64%) | viol_counts hip=6872 thigh=118 calf=5259 | viol(rad) mean=0.250350 max=1.354311
[VERIFY] 2026-01-17 19:25:25 | Epoch 0128 | valid 567/10000 (5.67%) | invalid 2971/10000 (29.71%) | nan 6462/10000 (64.62%) | viol_counts hip=6967 thigh=111 calf=5347 | viol(rad) mean=0.253588 max=1.285732
[VERIFY] 2026-01-17 19:26:32 | Epoch 0129 | valid 526/10000 (5.26%) | invalid 2969/10000 (29.69%) | nan 6505/10000 (65.05%) | viol_counts hip=7027 thigh=119 calf=5341 | viol(rad) mean=0.250672 max=1.250700
[VERIFY] 2026-01-17 19:27:38 | Epoch 0130 | valid 585/10000 (5.85%) | invalid 3000/10000 (30.00%) | nan 6415/10000 (64.15%) | viol_counts hip=6960 thigh=119 calf=5339 | viol(rad) mean=0.249370 max=1.143792
[VERIFY] 2026-01-17 19:28:44 | Epoch 0131 | valid 618/10000 (6.18%) | invalid 3011/10000 (30.11%) | nan 6371/10000 (63.71%) | viol_counts hip=7050 thigh=111 calf=5318 | viol(rad) mean=0.248395 max=1.237087
[VERIFY] 2026-01-17 19:29:51 | Epoch 0132 | valid 551/10000 (5.51%) | invalid 2979/10000 (29.79%) | nan 6470/10000 (64.70%) | viol_counts hip=7042 thigh=136 calf=5284 | viol(rad) mean=0.249773 max=1.299105
[VERIFY] 2026-01-17 19:30:57 | Epoch 0133 | valid 549/10000 (5.49%) | invalid 2975/10000 (29.75%) | nan 6476/10000 (64.76%) | viol_counts hip=7000 thigh=82 calf=5300 | viol(rad) mean=0.251550 max=1.216620
[VERIFY] 2026-01-17 19:32:04 | Epoch 0134 | valid 534/10000 (5.34%) | invalid 3017/10000 (30.17%) | nan 6449/10000 (64.49%) | viol_counts hip=6991 thigh=109 calf=5377 | viol(rad) mean=0.248271 max=1.212168
[VERIFY] 2026-01-17 19:33:10 | Epoch 0135 | valid 567/10000 (5.67%) | invalid 3014/10000 (30.14%) | nan 6419/10000 (64.19%) | viol_counts hip=6983 thigh=126 calf=5279 | viol(rad) mean=0.248932 max=1.218238
[VERIFY] 2026-01-17 19:34:16 | Epoch 0136 | valid 574/10000 (5.74%) | invalid 2915/10000 (29.15%) | nan 6511/10000 (65.11%) | viol_counts hip=6863 thigh=106 calf=5209 | viol(rad) mean=0.247674 max=1.125927
[VERIFY] 2026-01-17 19:35:23 | Epoch 0137 | valid 583/10000 (5.83%) | invalid 2902/10000 (29.02%) | nan 6515/10000 (65.15%) | viol_counts hip=6942 thigh=100 calf=5202 | viol(rad) mean=0.248285 max=1.148418
[VERIFY] 2026-01-17 19:36:29 | Epoch 0138 | valid 572/10000 (5.72%) | invalid 2945/10000 (29.45%) | nan 6483/10000 (64.83%) | viol_counts hip=6927 thigh=120 calf=5323 | viol(rad) mean=0.249607 max=1.257614
[VERIFY] 2026-01-17 19:37:35 | Epoch 0139 | valid 607/10000 (6.07%) | invalid 2923/10000 (29.23%) | nan 6470/10000 (64.70%) | viol_counts hip=7020 thigh=111 calf=5146 | viol(rad) mean=0.251671 max=1.175684
[VERIFY] 2026-01-17 19:38:41 | Epoch 0140 | valid 558/10000 (5.58%) | invalid 2889/10000 (28.89%) | nan 6553/10000 (65.53%) | viol_counts hip=6841 thigh=101 calf=5152 | viol(rad) mean=0.249532 max=1.237910
[VERIFY] 2026-01-17 19:39:47 | Epoch 0141 | valid 545/10000 (5.45%) | invalid 2968/10000 (29.68%) | nan 6487/10000 (64.87%) | viol_counts hip=7009 thigh=112 calf=5344 | viol(rad) mean=0.250318 max=1.292809
[VERIFY] 2026-01-17 19:40:53 | Epoch 0142 | valid 567/10000 (5.67%) | invalid 2931/10000 (29.31%) | nan 6502/10000 (65.02%) | viol_counts hip=6987 thigh=110 calf=5380 | viol(rad) mean=0.251323 max=1.255179
[VERIFY] 2026-01-17 19:41:59 | Epoch 0143 | valid 572/10000 (5.72%) | invalid 3004/10000 (30.04%) | nan 6424/10000 (64.24%) | viol_counts hip=6877 thigh=109 calf=5269 | viol(rad) mean=0.248517 max=1.146083
[VERIFY] 2026-01-17 19:43:05 | Epoch 0144 | valid 575/10000 (5.75%) | invalid 2959/10000 (29.59%) | nan 6466/10000 (64.66%) | viol_counts hip=6763 thigh=97 calf=5322 | viol(rad) mean=0.247503 max=1.170882
[VERIFY] 2026-01-17 19:44:11 | Epoch 0145 | valid 541/10000 (5.41%) | invalid 2909/10000 (29.09%) | nan 6550/10000 (65.50%) | viol_counts hip=6892 thigh=120 calf=5230 | viol(rad) mean=0.252168 max=1.231776
[VERIFY] 2026-01-17 19:45:18 | Epoch 0146 | valid 545/10000 (5.45%) | invalid 2983/10000 (29.83%) | nan 6472/10000 (64.72%) | viol_counts hip=6940 thigh=102 calf=5385 | viol(rad) mean=0.249314 max=1.245095
[VERIFY] 2026-01-17 19:46:24 | Epoch 0147 | valid 582/10000 (5.82%) | invalid 2916/10000 (29.16%) | nan 6502/10000 (65.02%) | viol_counts hip=6856 thigh=99 calf=5289 | viol(rad) mean=0.249538 max=1.222132
[VERIFY] 2026-01-17 19:47:30 | Epoch 0148 | valid 529/10000 (5.29%) | invalid 2959/10000 (29.59%) | nan 6512/10000 (65.12%) | viol_counts hip=6915 thigh=121 calf=5307 | viol(rad) mean=0.245903 max=1.255581
[VERIFY] 2026-01-17 19:48:36 | Epoch 0149 | valid 575/10000 (5.75%) | invalid 2929/10000 (29.29%) | nan 6496/10000 (64.96%) | viol_counts hip=6803 thigh=100 calf=5354 | viol(rad) mean=0.251530 max=1.346441
[VERIFY] 2026-01-17 19:49:42 | Epoch 0150 | valid 533/10000 (5.33%) | invalid 2915/10000 (29.15%) | nan 6552/10000 (65.52%) | viol_counts hip=6976 thigh=116 calf=5255 | viol(rad) mean=0.252377 max=1.241234
[VERIFY] 2026-01-17 19:50:48 | Epoch 0151 | valid 559/10000 (5.59%) | invalid 2956/10000 (29.56%) | nan 6485/10000 (64.85%) | viol_counts hip=6914 thigh=92 calf=5251 | viol(rad) mean=0.250358 max=1.241078
[VERIFY] 2026-01-17 19:51:54 | Epoch 0152 | valid 534/10000 (5.34%) | invalid 2973/10000 (29.73%) | nan 6493/10000 (64.93%) | viol_counts hip=6984 thigh=97 calf=5419 | viol(rad) mean=0.252044 max=1.174883
[VERIFY] 2026-01-17 19:53:00 | Epoch 0153 | valid 577/10000 (5.77%) | invalid 3043/10000 (30.43%) | nan 6380/10000 (63.80%) | viol_counts hip=6875 thigh=101 calf=5385 | viol(rad) mean=0.247961 max=1.212140
[VERIFY] 2026-01-17 19:54:07 | Epoch 0154 | valid 563/10000 (5.63%) | invalid 2986/10000 (29.86%) | nan 6451/10000 (64.51%) | viol_counts hip=7057 thigh=127 calf=5338 | viol(rad) mean=0.250463 max=1.225147
[VERIFY] 2026-01-17 19:55:13 | Epoch 0155 | valid 572/10000 (5.72%) | invalid 2914/10000 (29.14%) | nan 6514/10000 (65.14%) | viol_counts hip=6959 thigh=123 calf=5364 | viol(rad) mean=0.249878 max=1.215970
[VERIFY] 2026-01-17 19:56:20 | Epoch 0156 | valid 590/10000 (5.90%) | invalid 2917/10000 (29.17%) | nan 6493/10000 (64.93%) | viol_counts hip=6898 thigh=123 calf=5341 | viol(rad) mean=0.249614 max=1.225342
[VERIFY] 2026-01-17 19:57:26 | Epoch 0157 | valid 537/10000 (5.37%) | invalid 2897/10000 (28.97%) | nan 6566/10000 (65.66%) | viol_counts hip=6912 thigh=96 calf=5379 | viol(rad) mean=0.252634 max=1.196995
[VERIFY] 2026-01-17 19:58:32 | Epoch 0158 | valid 566/10000 (5.66%) | invalid 2997/10000 (29.97%) | nan 6437/10000 (64.37%) | viol_counts hip=7039 thigh=103 calf=5271 | viol(rad) mean=0.251374 max=1.185085
[VERIFY] 2026-01-17 19:59:38 | Epoch 0159 | valid 588/10000 (5.88%) | invalid 2915/10000 (29.15%) | nan 6497/10000 (64.97%) | viol_counts hip=6873 thigh=113 calf=5297 | viol(rad) mean=0.249754 max=1.250792
[VERIFY] 2026-01-17 20:00:44 | Epoch 0160 | valid 575/10000 (5.75%) | invalid 3013/10000 (30.13%) | nan 6412/10000 (64.12%) | viol_counts hip=7030 thigh=119 calf=5375 | viol(rad) mean=0.248259 max=1.252810
[VERIFY] 2026-01-17 20:01:50 | Epoch 0161 | valid 578/10000 (5.78%) | invalid 3015/10000 (30.15%) | nan 6407/10000 (64.07%) | viol_counts hip=7036 thigh=94 calf=5159 | viol(rad) mean=0.249915 max=1.156126
[VERIFY] 2026-01-17 20:02:56 | Epoch 0162 | valid 574/10000 (5.74%) | invalid 2961/10000 (29.61%) | nan 6465/10000 (64.65%) | viol_counts hip=6948 thigh=116 calf=5362 | viol(rad) mean=0.251372 max=1.248057
[VERIFY] 2026-01-17 20:04:02 | Epoch 0163 | valid 537/10000 (5.37%) | invalid 2958/10000 (29.58%) | nan 6505/10000 (65.05%) | viol_counts hip=6944 thigh=124 calf=5190 | viol(rad) mean=0.247635 max=1.253098
[VERIFY] 2026-01-17 20:05:08 | Epoch 0164 | valid 558/10000 (5.58%) | invalid 2921/10000 (29.21%) | nan 6521/10000 (65.21%) | viol_counts hip=6950 thigh=100 calf=5364 | viol(rad) mean=0.247249 max=1.195909
[VERIFY] 2026-01-17 20:06:14 | Epoch 0165 | valid 552/10000 (5.52%) | invalid 3001/10000 (30.01%) | nan 6447/10000 (64.47%) | viol_counts hip=6801 thigh=116 calf=5256 | viol(rad) mean=0.247408 max=1.317219
[VERIFY] 2026-01-17 20:07:21 | Epoch 0166 | valid 616/10000 (6.16%) | invalid 2965/10000 (29.65%) | nan 6419/10000 (64.19%) | viol_counts hip=6849 thigh=103 calf=5257 | viol(rad) mean=0.251095 max=1.186621
[VERIFY] 2026-01-17 20:08:27 | Epoch 0167 | valid 570/10000 (5.70%) | invalid 2948/10000 (29.48%) | nan 6482/10000 (64.82%) | viol_counts hip=7020 thigh=78 calf=5281 | viol(rad) mean=0.251896 max=1.190112
[VERIFY] 2026-01-17 20:09:33 | Epoch 0168 | valid 563/10000 (5.63%) | invalid 2937/10000 (29.37%) | nan 6500/10000 (65.00%) | viol_counts hip=6955 thigh=94 calf=5266 | viol(rad) mean=0.251240 max=1.210949
[VERIFY] 2026-01-17 20:10:39 | Epoch 0169 | valid 557/10000 (5.57%) | invalid 2977/10000 (29.77%) | nan 6466/10000 (64.66%) | viol_counts hip=6891 thigh=92 calf=5318 | viol(rad) mean=0.249687 max=1.199443
[VERIFY] 2026-01-17 20:11:46 | Epoch 0170 | valid 579/10000 (5.79%) | invalid 2901/10000 (29.01%) | nan 6520/10000 (65.20%) | viol_counts hip=6845 thigh=94 calf=5328 | viol(rad) mean=0.250411 max=1.303061
[VERIFY] 2026-01-17 20:12:52 | Epoch 0171 | valid 573/10000 (5.73%) | invalid 3001/10000 (30.01%) | nan 6426/10000 (64.26%) | viol_counts hip=7096 thigh=121 calf=5315 | viol(rad) mean=0.250241 max=1.361449
[VERIFY] 2026-01-17 20:13:58 | Epoch 0172 | valid 550/10000 (5.50%) | invalid 2944/10000 (29.44%) | nan 6506/10000 (65.06%) | viol_counts hip=6954 thigh=119 calf=5460 | viol(rad) mean=0.251336 max=1.239479
[VERIFY] 2026-01-17 20:15:05 | Epoch 0173 | valid 569/10000 (5.69%) | invalid 2938/10000 (29.38%) | nan 6493/10000 (64.93%) | viol_counts hip=6847 thigh=119 calf=5222 | viol(rad) mean=0.249274 max=1.373795
[VERIFY] 2026-01-17 20:16:11 | Epoch 0174 | valid 544/10000 (5.44%) | invalid 2939/10000 (29.39%) | nan 6517/10000 (65.17%) | viol_counts hip=6949 thigh=116 calf=5345 | viol(rad) mean=0.247991 max=1.294819
[VERIFY] 2026-01-17 20:17:17 | Epoch 0175 | valid 573/10000 (5.73%) | invalid 2939/10000 (29.39%) | nan 6488/10000 (64.88%) | viol_counts hip=6802 thigh=111 calf=5387 | viol(rad) mean=0.252635 max=1.223894
[VERIFY] 2026-01-17 20:18:23 | Epoch 0176 | valid 562/10000 (5.62%) | invalid 3013/10000 (30.13%) | nan 6425/10000 (64.25%) | viol_counts hip=7012 thigh=114 calf=5295 | viol(rad) mean=0.249273 max=1.355068
[VERIFY] 2026-01-17 20:19:29 | Epoch 0177 | valid 595/10000 (5.95%) | invalid 3001/10000 (30.01%) | nan 6404/10000 (64.04%) | viol_counts hip=6897 thigh=87 calf=5312 | viol(rad) mean=0.250210 max=1.305992
[VERIFY] 2026-01-17 20:20:35 | Epoch 0178 | valid 593/10000 (5.93%) | invalid 2955/10000 (29.55%) | nan 6452/10000 (64.52%) | viol_counts hip=6926 thigh=112 calf=5353 | viol(rad) mean=0.250053 max=1.188409
[VERIFY] 2026-01-17 20:21:41 | Epoch 0179 | valid 581/10000 (5.81%) | invalid 2855/10000 (28.55%) | nan 6564/10000 (65.64%) | viol_counts hip=6913 thigh=117 calf=5294 | viol(rad) mean=0.252643 max=1.214788
[VERIFY] 2026-01-17 20:22:48 | Epoch 0180 | valid 552/10000 (5.52%) | invalid 2944/10000 (29.44%) | nan 6504/10000 (65.04%) | viol_counts hip=6977 thigh=110 calf=5229 | viol(rad) mean=0.248884 max=1.183111
[VERIFY] 2026-01-17 20:23:54 | Epoch 0181 | valid 599/10000 (5.99%) | invalid 2970/10000 (29.70%) | nan 6431/10000 (64.31%) | viol_counts hip=7053 thigh=103 calf=5172 | viol(rad) mean=0.248618 max=1.245303
[VERIFY] 2026-01-17 20:25:00 | Epoch 0182 | valid 555/10000 (5.55%) | invalid 2927/10000 (29.27%) | nan 6518/10000 (65.18%) | viol_counts hip=7035 thigh=105 calf=5335 | viol(rad) mean=0.248541 max=1.345033
[VERIFY] 2026-01-17 20:26:07 | Epoch 0183 | valid 570/10000 (5.70%) | invalid 3063/10000 (30.63%) | nan 6367/10000 (63.67%) | viol_counts hip=7086 thigh=126 calf=5349 | viol(rad) mean=0.247460 max=1.086283
[VERIFY] 2026-01-17 20:27:12 | Epoch 0184 | valid 577/10000 (5.77%) | invalid 2932/10000 (29.32%) | nan 6491/10000 (64.91%) | viol_counts hip=6945 thigh=99 calf=5269 | viol(rad) mean=0.254378 max=1.294181
[VERIFY] 2026-01-17 20:28:19 | Epoch 0185 | valid 546/10000 (5.46%) | invalid 2923/10000 (29.23%) | nan 6531/10000 (65.31%) | viol_counts hip=6966 thigh=119 calf=5298 | viol(rad) mean=0.250128 max=1.214797
[VERIFY] 2026-01-17 20:29:25 | Epoch 0186 | valid 558/10000 (5.58%) | invalid 2987/10000 (29.87%) | nan 6455/10000 (64.55%) | viol_counts hip=6879 thigh=106 calf=5316 | viol(rad) mean=0.250793 max=1.213297
[VERIFY] 2026-01-17 20:30:30 | Epoch 0187 | valid 560/10000 (5.60%) | invalid 2994/10000 (29.94%) | nan 6446/10000 (64.46%) | viol_counts hip=6846 thigh=97 calf=5266 | viol(rad) mean=0.248263 max=1.197633
[VERIFY] 2026-01-17 20:31:37 | Epoch 0188 | valid 550/10000 (5.50%) | invalid 3010/10000 (30.10%) | nan 6440/10000 (64.40%) | viol_counts hip=6909 thigh=132 calf=5389 | viol(rad) mean=0.250174 max=1.184787
[VERIFY] 2026-01-17 20:32:43 | Epoch 0189 | valid 534/10000 (5.34%) | invalid 2900/10000 (29.00%) | nan 6566/10000 (65.66%) | viol_counts hip=6904 thigh=107 calf=5348 | viol(rad) mean=0.248929 max=1.301982
[VERIFY] 2026-01-17 20:33:49 | Epoch 0190 | valid 510/10000 (5.10%) | invalid 2992/10000 (29.92%) | nan 6498/10000 (64.98%) | viol_counts hip=7077 thigh=121 calf=5226 | viol(rad) mean=0.251809 max=1.271089
[VERIFY] 2026-01-17 20:34:55 | Epoch 0191 | valid 613/10000 (6.13%) | invalid 3046/10000 (30.46%) | nan 6341/10000 (63.41%) | viol_counts hip=6925 thigh=102 calf=5354 | viol(rad) mean=0.249047 max=1.232456
[VERIFY] 2026-01-17 20:36:01 | Epoch 0192 | valid 553/10000 (5.53%) | invalid 3071/10000 (30.71%) | nan 6376/10000 (63.76%) | viol_counts hip=6892 thigh=117 calf=5286 | viol(rad) mean=0.251582 max=1.209966
[VERIFY] 2026-01-17 20:37:07 | Epoch 0193 | valid 556/10000 (5.56%) | invalid 2990/10000 (29.90%) | nan 6454/10000 (64.54%) | viol_counts hip=6967 thigh=101 calf=5454 | viol(rad) mean=0.249088 max=1.187397
[VERIFY] 2026-01-17 20:38:13 | Epoch 0194 | valid 519/10000 (5.19%) | invalid 2963/10000 (29.63%) | nan 6518/10000 (65.18%) | viol_counts hip=6935 thigh=109 calf=5283 | viol(rad) mean=0.250252 max=1.424224
[VERIFY] 2026-01-17 20:39:19 | Epoch 0195 | valid 567/10000 (5.67%) | invalid 2992/10000 (29.92%) | nan 6441/10000 (64.41%) | viol_counts hip=7016 thigh=124 calf=5331 | viol(rad) mean=0.249717 max=1.238567
[VERIFY] 2026-01-17 20:40:26 | Epoch 0196 | valid 560/10000 (5.60%) | invalid 3045/10000 (30.45%) | nan 6395/10000 (63.95%) | viol_counts hip=7092 thigh=112 calf=5348 | viol(rad) mean=0.254152 max=1.195855
[VERIFY] 2026-01-17 20:41:26 | Epoch 0197 | valid 593/10000 (5.93%) | invalid 2930/10000 (29.30%) | nan 6477/10000 (64.77%) | viol_counts hip=6940 thigh=104 calf=5298 | viol(rad) mean=0.246542 max=1.206197
[VERIFY] 2026-01-17 20:42:23 | Epoch 0198 | valid 565/10000 (5.65%) | invalid 2989/10000 (29.89%) | nan 6446/10000 (64.46%) | viol_counts hip=6878 thigh=104 calf=5251 | viol(rad) mean=0.250565 max=1.246732
[VERIFY] 2026-01-17 20:43:18 | Epoch 0199 | valid 583/10000 (5.83%) | invalid 2904/10000 (29.04%) | nan 6513/10000 (65.13%) | viol_counts hip=7034 thigh=111 calf=5322 | viol(rad) mean=0.251478 max=1.268075
[VERIFY] 2026-01-17 20:44:14 | Epoch 0200 | valid 567/10000 (5.67%) | invalid 3062/10000 (30.62%) | nan 6371/10000 (63.71%) | viol_counts hip=6878 thigh=116 calf=5341 | viol(rad) mean=0.251029 max=1.349710
[VERIFY] 2026-01-17 20:45:11 | Epoch 0201 | valid 575/10000 (5.75%) | invalid 2948/10000 (29.48%) | nan 6477/10000 (64.77%) | viol_counts hip=6940 thigh=103 calf=5274 | viol(rad) mean=0.245754 max=1.130265
[VERIFY] 2026-01-17 20:46:07 | Epoch 0202 | valid 589/10000 (5.89%) | invalid 2921/10000 (29.21%) | nan 6490/10000 (64.90%) | viol_counts hip=6813 thigh=111 calf=5315 | viol(rad) mean=0.251222 max=1.230299
[VERIFY] 2026-01-17 20:47:03 | Epoch 0203 | valid 567/10000 (5.67%) | invalid 2985/10000 (29.85%) | nan 6448/10000 (64.48%) | viol_counts hip=7004 thigh=109 calf=5322 | viol(rad) mean=0.251118 max=1.216653
[VERIFY] 2026-01-17 20:47:59 | Epoch 0204 | valid 580/10000 (5.80%) | invalid 2924/10000 (29.24%) | nan 6496/10000 (64.96%) | viol_counts hip=6859 thigh=104 calf=5257 | viol(rad) mean=0.250579 max=1.419887
[VERIFY] 2026-01-17 20:48:55 | Epoch 0205 | valid 551/10000 (5.51%) | invalid 2984/10000 (29.84%) | nan 6465/10000 (64.65%) | viol_counts hip=6816 thigh=114 calf=5436 | viol(rad) mean=0.249935 max=1.236196
[VERIFY] 2026-01-17 20:49:51 | Epoch 0206 | valid 553/10000 (5.53%) | invalid 2998/10000 (29.98%) | nan 6449/10000 (64.49%) | viol_counts hip=6830 thigh=128 calf=5395 | viol(rad) mean=0.248606 max=1.211345
[VERIFY] 2026-01-17 20:50:48 | Epoch 0207 | valid 566/10000 (5.66%) | invalid 2947/10000 (29.47%) | nan 6487/10000 (64.87%) | viol_counts hip=6876 thigh=111 calf=5276 | viol(rad) mean=0.248111 max=1.152711
[VERIFY] 2026-01-17 20:51:44 | Epoch 0208 | valid 593/10000 (5.93%) | invalid 2954/10000 (29.54%) | nan 6453/10000 (64.53%) | viol_counts hip=6960 thigh=104 calf=5231 | viol(rad) mean=0.251472 max=1.149732
[VERIFY] 2026-01-17 20:52:40 | Epoch 0209 | valid 575/10000 (5.75%) | invalid 2920/10000 (29.20%) | nan 6505/10000 (65.05%) | viol_counts hip=6976 thigh=101 calf=5298 | viol(rad) mean=0.249020 max=1.206442
[VERIFY] 2026-01-17 20:53:36 | Epoch 0210 | valid 554/10000 (5.54%) | invalid 2976/10000 (29.76%) | nan 6470/10000 (64.70%) | viol_counts hip=6869 thigh=109 calf=5370 | viol(rad) mean=0.250633 max=1.399108
[VERIFY] 2026-01-17 20:54:32 | Epoch 0211 | valid 563/10000 (5.63%) | invalid 2990/10000 (29.90%) | nan 6447/10000 (64.47%) | viol_counts hip=7066 thigh=123 calf=5381 | viol(rad) mean=0.250130 max=1.275072
[VERIFY] 2026-01-17 20:55:28 | Epoch 0212 | valid 548/10000 (5.48%) | invalid 2895/10000 (28.95%) | nan 6557/10000 (65.57%) | viol_counts hip=6859 thigh=100 calf=5153 | viol(rad) mean=0.248050 max=1.163178
[VERIFY] 2026-01-17 20:56:24 | Epoch 0213 | valid 576/10000 (5.76%) | invalid 3057/10000 (30.57%) | nan 6367/10000 (63.67%) | viol_counts hip=7016 thigh=107 calf=5286 | viol(rad) mean=0.250819 max=1.214596
[VERIFY] 2026-01-17 20:57:20 | Epoch 0214 | valid 620/10000 (6.20%) | invalid 2948/10000 (29.48%) | nan 6432/10000 (64.32%) | viol_counts hip=6888 thigh=120 calf=5251 | viol(rad) mean=0.252399 max=1.189438
[VERIFY] 2026-01-17 20:58:16 | Epoch 0215 | valid 559/10000 (5.59%) | invalid 2955/10000 (29.55%) | nan 6486/10000 (64.86%) | viol_counts hip=6907 thigh=103 calf=5368 | viol(rad) mean=0.246784 max=1.231195
[VERIFY] 2026-01-17 20:59:12 | Epoch 0216 | valid 545/10000 (5.45%) | invalid 2963/10000 (29.63%) | nan 6492/10000 (64.92%) | viol_counts hip=7023 thigh=105 calf=5240 | viol(rad) mean=0.253781 max=1.400502
[VERIFY] 2026-01-17 21:00:10 | Epoch 0217 | valid 543/10000 (5.43%) | invalid 3045/10000 (30.45%) | nan 6412/10000 (64.12%) | viol_counts hip=7037 thigh=98 calf=5272 | viol(rad) mean=0.247811 max=1.213063
